Web link,Provider URN,Provider status,Provider type,Sector,Organisation name,Provider name,Provider address 1,Provider address 2,Provider town,Provider postcode,Local Authority,Region,Inspection Number,Inspection date,Inspection type group,Overall Effectiveness,Outcomes in education and related learning activities,How well children and young people are helped and protected,The impact and effectiveness of leaders and managers
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC031410,SC031410,Active,Children's Home,Local Authority,East Sussex County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Sussex,South East,10049531,23/10/2018,Full inspection,Good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC031479,SC031479,Active,Children's Home,Local Authority,London Borough of Southwark,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Southwark,London,10049450,01/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC031504,SC031504,Active,Children's Home,Local Authority,Bristol City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bristol City of,South West,10049471,05/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC032058,SC032058,Active,Children's Home,Local Authority,Buckinghamshire County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Buckinghamshire,South East,10054758,19/11/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC032475,SC032475,Active,Children's Home,Local Authority,Trafford Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Trafford,North West,10049636,23/11/2018,Full inspection,Outstanding,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC032502,SC032502,Active,Children's Home,Local Authority,The London Borough of Hillingdon,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hillingdon,London,10049610,10/10/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033127,SC033127,Active,Children's Home,Local Authority,North East Lincolnshire Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North East Lincolnshire,"North East, Yorkshire and The Humber",10049658,19/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033367,SC033367,Active,Children's Home,Local Authority,Kirklees Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kirklees,"North East, Yorkshire and The Humber",10052557,08/11/2018,Interim inspection,Declined effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033367,SC033367,Active,Children's Home,Local Authority,Kirklees Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kirklees,"North East, Yorkshire and The Humber",10085380,20/12/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033411,SC033411,Active,Children's Home,Local Authority,Blackpool Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Blackpool,North West,10049650,26/10/2018,Full inspection,Good,,Requires improvement to be good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033457,SC033457,Active,Secure children's home,Local Authority,Leeds City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Leeds,"North East, Yorkshire and The Humber",10043325,30/10/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033492,SC033492,Active,Children's Home,Local Authority,Bradford Childrens Specialist Service,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bradford,"North East, Yorkshire and The Humber",10049504,07/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033611,SC033611,Active,Children's Home,Local Authority,Blackpool Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Blackpool,North West,10049601,14/12/2018,Full inspection,Outstanding,,Outstanding,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033628,SC033628,Active,Children's Home,Local Authority,Bradford Childrens Specialist Service,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bradford,"North East, Yorkshire and The Humber",10049506,03/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033645,SC033645,Active,Children's Home,Local Authority,Newcastle City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Newcastle upon Tyne,"North East, Yorkshire and The Humber",10049465,05/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033805,SC033805,Active,Children's Home,Local Authority,London Borough of Barnet,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Barnet,London,10049749,07/11/2018,Full inspection,Inadequate,,Inadequate,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033805,SC033805,Active,Children's Home,Local Authority,London Borough of Barnet,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Barnet,London,10086030,20/12/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC033919,SC033919,Active,Children's Home,Local Authority,London Borough of Harrow,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Harrow,London,10049612,02/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034083,SC034083,Active,Children's Home,Local Authority,Cumbria County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cumbria,North West,10049526,11/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034134,SC034134,Active,Children's Home,Local Authority,London Borough of Barnet,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Barnet,London,10049770,07/12/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034211,SC034211,Active,Children's Home,Local Authority,Bristol City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bristol City of,South West,10051475,04/12/2018,Interim inspection,Declined effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034220,SC034220,Active,Children's Home,Local Authority,North Yorkshire County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North Yorkshire,"North East, Yorkshire and The Humber",10049592,19/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034241,SC034241,Active,"Residential special school registered as a children's home
",Private,Kisimul Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lincolnshire,East Midlands,10085515,30/11/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034301,SC034301,Active,Children's Home,Local Authority,Bristol City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bristol City of,South West,10049470,12/12/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034415,SC034415,Active,Children's Home,Voluntary,Hollybank Trust 1043129,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kirklees,"North East, Yorkshire and The Humber",10049420,17/10/2018,Full inspection,Requires improvement to be good,,Good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034441,SC034441,Active,Children's Home,Local Authority,Kirklees Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kirklees,"North East, Yorkshire and The Humber",10049575,25/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034480,SC034480,Active,Children's Home,Local Authority,Norfolk County Council Children's Services,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Norfolk,East of England,10051499,17/10/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034495,SC034495,Active,Children's Home,Local Authority,Kingston Upon Hull City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kingston Upon Hull City Council,"North East, Yorkshire and The Humber",10049460,10/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034706,SC034706,Active,Children's Home,Local Authority,Kingston Upon Hull City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kingston Upon Hull City Council,"North East, Yorkshire and The Humber",10051470,22/11/2018,Interim inspection,Improved effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034797,SC034797,Active,Children's Home,Local Authority,Norfolk County Council Children's Services,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Norfolk,East of England,10070740,03/10/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034900,SC034900,Active,Children's Home,Local Authority,Nottingham City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Nottingham,East Midlands,10049625,13/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC034953,SC034953,Active,Children's Home,Local Authority,Calderdale Metropolitan Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Calderdale,"North East, Yorkshire and The Humber",10049536,05/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035049,SC035049,Active,Children's Home,Private,Partners in Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cumbria,North West,10049398,31/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035105,SC035105,Active,Children's Home,Local Authority,Durham County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Durham,"North East, Yorkshire and The Humber",10049552,03/10/2018,Full inspection,Good,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035220,SC035220,Active,Children's Home,Local Authority,Durham County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Durham,"North East, Yorkshire and The Humber",10049553,17/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035339,SC035339,Active,Children's Home,Local Authority,Oldham Metropolitan Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Oldham,North West,10049662,22/11/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035352,SC035352,Active,Children's Home,Local Authority,Northamptonshire County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Northamptonshire,East Midlands,10080906,03/10/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035380,SC035380,Active,Children's Home,Local Authority,Stockton on Tees Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Stockton-on-Tees,"North East, Yorkshire and The Humber",10049446,13/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035387,SC035387,Active,Children's Home,Local Authority,Stockton on Tees Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Stockton-on-Tees,"North East, Yorkshire and The Humber",10049429,27/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035409,SC035409,Active,Secure children's home,Local Authority,Northumberland County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Northumberland,"North East, Yorkshire and The Humber",10043448,11/12/2018,Interim inspection,Improved effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035459,SC035459,Active,Children's Home,Local Authority,Lancashire County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10049603,06/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035477,SC035477,Active,Children's Home,Local Authority,Lancashire County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10049640,20/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035492,SC035492,Active,Children's Home,Local Authority,Oldham Metropolitan Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Oldham,North West,10049598,20/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035499,SC035499,Active,Children's Home,Local Authority,East Riding of Yorkshire Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Riding of Yorkshire,"North East, Yorkshire and The Humber",10049462,24/10/2018,Full inspection,Inadequate,,Inadequate,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035499,SC035499,Active,Children's Home,Local Authority,East Riding of Yorkshire Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Riding of Yorkshire,"North East, Yorkshire and The Humber",10085866,19/12/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035500,SC035500,Active,Secure children's home,Local Authority,South Gloucestershire Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South Gloucestershire,South West,10043459,23/10/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035593,SC035593,Active,Children's Home,Private,New Forest Care Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10049448,17/10/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035687,SC035687,Active,"Residential special school registered as a children's home
",Private,Hesley Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Doncaster,"North East, Yorkshire and The Humber",10049597,29/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035954,SC035954,Active,Children's Home,Local Authority,Metropolitan Borough of Wirral,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Wirral,North West,10049565,19/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC035971,SC035971,Active,Children's Home,Local Authority,St Helens Metropolitan Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,St Helens,North West,10049424,28/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC036009,SC036009,Active,Children's Home,Local Authority,Sheffield City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Sheffield,"North East, Yorkshire and The Humber",10049474,06/12/2018,Full inspection,Good,,Good,Requires improvement to be good
